StudentID,Age,Gender,SocioeconomicStatus,ParentalEducation,LanguageBackground,PriorGPA
483,21,Non-binary,Medium,Masters_Plus,Bilingual,2.2019624134885314
484,20,Male,Medium,Below_Secondary,Native,3.049827681699962
485,24,Male,Medium,Secondary,Native,3.446430050069971
486,25,Male,High,Masters_Plus,Native,3.952739857954618
487,21,Male,Low,Secondary,ESL,3.558469075339444
488,30,Male,Medium,Below_Secondary,Native,2.934561844948095
489,19,Female,Medium,Masters_Plus,Native,3.145046633767447
490,29,Male,Medium,Masters_Plus,ESL,2.366433385410693
491,27,Male,Low,Secondary,Native,3.278169993304153
492,20,Female,Low,Masters_Plus,Bilingual,3.3603842251974174
493,18,Male,Medium,Secondary,Bilingual,1.3016458287442538
494,25,Male,High,Secondary,ESL,2.885607315656243
495,20,Male,Medium,Secondary,Native,3.6940526529087867
496,29,Non-binary,Medium,Below_Secondary,Native,2.3972598161076597
497,27,Male,High,Secondary,ESL,1.5247118749484827
498,24,Female,Low,Below_Secondary,Native,2.7833980810243495
499,27,Female,High,Masters_Plus,Native,3.4456246382587192
500,22,Male,Medium,Bachelors,Bilingual,3.040366804022254
501,27,Non-binary,Medium,Masters_Plus,Native,2.8161626725793916
502,22,Male,High,Bachelors,ESL,2.244614448848725
503,24,Male,High,Below_Secondary,Bilingual,2.141053579562907
504,26,Female,High,Masters_Plus,Native,2.9096629007762145
505,29,Female,Low,Masters_Plus,Native,2.7648822565740807
506,22,Female,High,Secondary,Native,3.31150437470082
507,18,Male,High,Below_Secondary,Native,3.0643607305496747
508,27,Male,Medium,Bachelors,Bilingual,2.354161664222904
509,27,Female,Low,Bachelors,Native,2.953679710403757
510,18,Male,Low,Masters_Plus,Native,2.854253187307617
511,19,Male,High,Below_Secondary,ESL,1.8015293464693531
512,23,Male,Medium,Below_Secondary,Native,2.548521874035666
513,26,Male,Medium,Bachelors,Native,2.8360386221262015
514,25,Female,Medium,Bachelors,ESL,2.7319787834481226
515,30,Male,Medium,Below_Secondary,Native,2.9894442706563056
516,22,Non-binary,Medium,Secondary,ESL,2.8470103193998493
517,18,Male,Medium,Bachelors,Bilingual,3.00441191488521
518,30,Female,High,Bachelors,Bilingual,2.900122129510289
519,24,Male,Medium,Secondary,Bilingual,2.7860632503820257
520,22,Male,Medium,Secondary,Native,2.8957261438218675
521,23,Male,Medium,Bachelors,Bilingual,2.583078427064841
522,30,Male,Low,Masters_Plus,Bilingual,2.5505877049731014
523,24,Female,Medium,Secondary,Native,2.8590398378632416
524,20,Non-binary,Medium,Secondary,Native,1.5945842894142839
525,29,Female,Low,Masters_Plus,ESL,2.5774967143751626
526,27,Male,High,Secondary,Native,2.376296706583653
527,20,Male,Medium,Bachelors,ESL,2.302170950111085
528,22,Male,Low,Bachelors,Native,2.6108650413210728
529,23,Female,Low,Secondary,Native,1.9958000764797141
530,26,Female,Medium,Bachelors,Native,2.613729996124574
531,30,Female,High,Bachelors,Native,2.938795656605926
532,29,Male,Medium,Bachelors,Native,3.4302522382552154
533,22,Female,Medium,Below_Secondary,Native,4.0
534,18,Male,Medium,Masters_Plus,Native,1.702869656038273
535,21,Female,Medium,Secondary,Bilingual,2.2396518654134523
536,22,Female,Low,Bachelors,Bilingual,2.613576160762888
537,29,Female,Low,Masters_Plus,Bilingual,2.8829619999994764
538,27,Female,Medium,Secondary,Native,3.0187228674575413
539,27,Male,Low,Bachelors,Native,2.43392647586355
540,22,Female,Low,Masters_Plus,Native,1.283392961588969
541,24,Male,High,Secondary,Native,3.420762612517416
542,21,Female,Low,Secondary,Native,3.101599273103712
543,18,Male,Medium,Masters_Plus,Native,3.227939988507652
544,22,Female,Medium,Secondary,Native,2.6712088392501268
545,24,Female,Medium,Below_Secondary,Native,3.0106972046889786
546,27,Female,Medium,Masters_Plus,Native,1.6002062442269813
547,27,Female,Low,Bachelors,ESL,2.1577761139854372
548,23,Female,Medium,Masters_Plus,Native,3.516554442639712
549,22,Female,Medium,Below_Secondary,Bilingual,2.8185483294249596
550,21,Female,Medium,Secondary,Native,3.921568772192447
551,19,Female,Low,Below_Secondary,Native,2.2151765306843263
552,21,Male,High,Bachelors,Native,4.0
553,27,Non-binary,Low,Bachelors,Native,4.0
554,27,Female,Medium,Secondary,Bilingual,2.4130477672778388
555,20,Female,Medium,Below_Secondary,Native,2.5273399124383307
556,27,Male,Low,Bachelors,Native,3.5512011477650307
557,18,Male,Medium,Bachelors,Native,2.462333685983859
558,25,Female,Medium,Below_Secondary,Native,2.6406356540270672
559,22,Male,High,Masters_Plus,Bilingual,2.360077333244437
560,30,Female,High,Secondary,Native,2.3762326453742095
561,21,Female,Medium,Bachelors,Native,2.870779634938865
562,25,Male,Medium,Masters_Plus,Native,2.635829822710852
563,24,Female,Low,Bachelors,Native,1.5464220642605893
564,19,Female,Medium,Secondary,Native,3.664653078241445
565,18,Female,Low,Secondary,Native,3.759606947650899
566,29,Female,Medium,Masters_Plus,Native,3.107437580244368
567,28,Male,Medium,Secondary,Bilingual,2.875457548735635
568,21,Female,Medium,Bachelors,Bilingual,2.238485819167237
569,25,Male,Medium,Masters_Plus,Native,2.5228814690981323
570,29,Female,High,Masters_Plus,Native,3.453495486761063
571,19,Female,Medium,Bachelors,Native,3.1587519140762446
572,20,Male,High,Bachelors,Bilingual,3.073168830025574
573,29,Female,Medium,Masters_Plus,Native,3.098668723407821
574,18,Female,Medium,Secondary,ESL,3.437495382699013
575,18,Male,Medium,Secondary,Native,3.3474945559280327
576,30,Non-binary,Low,Below_Secondary,Native,3.2136434025597787
577,20,Male,High,Below_Secondary,Bilingual,2.5910510831349924
578,28,Male,Medium,Masters_Plus,Native,3.810626471273
579,22,Female,High,Bachelors,Native,2.5090487853313763
580,29,Female,Medium,Masters_Plus,Native,2.27874342554909
581,20,Female,High,Bachelors,Native,2.461727739967014
582,18,Female,Medium,Bachelors,Bilingual,2.085267492393683
583,18,Female,Medium,Bachelors,Bilingual,3.150145549291418
584,25,Female,Medium,Below_Secondary,Native,2.791862102439918
585,27,Male,Medium,Masters_Plus,Native,3.47719013731215
586,28,Male,Medium,Secondary,Native,1.3321737520052583
587,29,Male,Low,Bachelors,Bilingual,2.9265370339207744
588,30,Male,High,Below_Secondary,Native,2.6458757154457935
589,30,Female,Medium,Masters_Plus,Native,2.5926374039981486
590,29,Male,High,Masters_Plus,Native,2.175596516278058
591,19,Male,High,Bachelors,Native,2.8261755630078316
592,30,Male,Medium,Bachelors,Bilingual,2.341173259121331
593,20,Female,High,Bachelors,Bilingual,3.7118044350530615
594,19,Female,Medium,Secondary,Native,3.1762395046424707
595,20,Female,High,Secondary,Bilingual,3.3888577318711413
596,24,Female,Medium,Bachelors,Native,1.7557850685508334
597,18,Female,Medium,Below_Secondary,Native,3.331383596318954
598,27,Female,Medium,Secondary,Native,3.274829639973302
599,25,Male,Medium,Secondary,Native,2.5562087959384936
600,30,Female,Medium,Secondary,Bilingual,2.688136912488498
601,27,Female,Medium,Secondary,ESL,2.2103490778605495
602,27,Female,Medium,Secondary,Native,2.6154632040906654
603,27,Female,High,Secondary,Native,3.1387753819047397
604,19,Female,Medium,Secondary,Native,2.39839492511513
605,20,Female,Medium,Bachelors,Bilingual,2.82166954226347
606,26,Female,Medium,Masters_Plus,Bilingual,4.0
607,24,Male,Medium,Below_Secondary,Native,2.2127212440379576
608,21,Female,High,Masters_Plus,Bilingual,2.9992818014100915
609,27,Male,Medium,Secondary,Bilingual,2.179711123001759
610,22,Female,Low,Bachelors,Native,1.908708758584353
611,19,Female,Medium,Bachelors,Native,3.279576739481158
612,30,Male,Medium,Bachelors,Native,2.5558765841020263
613,28,Female,High,Bachelors,Native,3.75962711801895
614,30,Male,Medium,Secondary,Native,3.140718030846217
615,25,Female,High,Secondary,Native,2.3285187239718717
616,21,Male,Medium,Masters_Plus,Native,2.2738258253015666
617,26,Female,High,Secondary,Bilingual,3.232364806094248
618,22,Male,Low,Secondary,Native,2.168255552518574
619,30,Female,High,Below_Secondary,Native,2.15142653440689
620,26,Male,High,Secondary,Native,1.768475903266358
621,21,Female,High,Bachelors,Native,3.174033228865325
622,27,Female,Low,Bachelors,Native,2.314226129424852
623,22,Non-binary,Low,Secondary,Native,3.0158297377675956
624,26,Female,Medium,Below_Secondary,Native,2.0186528226425846
625,25,Female,Low,Bachelors,Bilingual,1.8170031334538916
626,20,Male,Low,Bachelors,ESL,3.231862103690126
627,18,Male,Low,Masters_Plus,ESL,2.7048921973180344
628,20,Male,Medium,Masters_Plus,Native,2.3930783091498746
629,21,Female,Medium,Masters_Plus,Bilingual,2.508127522133276
630,19,Female,Low,Bachelors,Native,2.5102663929513382
631,18,Male,Low,Bachelors,Bilingual,4.0
632,24,Female,Medium,Below_Secondary,Native,2.9592589936599105
633,25,Female,Medium,Bachelors,Bilingual,2.883395504112359
634,24,Female,Low,Below_Secondary,Native,2.3479080255400557
635,22,Male,Medium,Masters_Plus,ESL,3.2720868993847994
636,29,Male,High,Secondary,Bilingual,2.108619620390526
637,18,Female,High,Bachelors,Native,3.1112109371796413
638,24,Female,High,Below_Secondary,ESL,3.114456916231466
639,30,Male,High,Bachelors,Native,3.4105232387450313
640,24,Female,Medium,Secondary,ESL,1.6188932624026173
641,26,Female,Medium,Secondary,Bilingual,3.4763466054954737
642,20,Female,Medium,Secondary,ESL,3.0122852730630445
643,26,Female,Medium,Below_Secondary,Native,2.3474101203238833
644,18,Male,Medium,Secondary,Native,1.504474375966
645,18,Male,Medium,Secondary,Bilingual,2.5562551310974038
646,21,Female,Medium,Masters_Plus,ESL,2.912097276695311
647,26,Male,Low,Secondary,Native,1.8879101663533073
648,23,Male,Medium,Secondary,Native,2.289399035135563
649,30,Male,Low,Masters_Plus,Native,2.041923846355504
650,28,Male,Medium,Bachelors,ESL,2.5391418540987134
651,20,Male,Low,Secondary,Bilingual,2.1470379643159747
652,18,Male,Medium,Secondary,Native,4.0
653,21,Male,Low,Bachelors,Native,3.3182116416501826
654,29,Male,High,Secondary,Native,2.13665908028935
655,30,Female,Medium,Secondary,Native,2.2240368312710563
656,26,Female,Medium,Bachelors,Bilingual,1.9114600221203881
657,20,Female,Medium,Below_Secondary,Native,2.7098025091202027
658,29,Male,Medium,Masters_Plus,Bilingual,3.865098526093932
659,26,Male,Medium,Secondary,ESL,3.5184113607639134
660,24,Female,Medium,Bachelors,Native,2.918816063713239
661,29,Female,Medium,Bachelors,Native,2.623490864882466
662,21,Female,High,Secondary,Bilingual,3.13086502507393
663,20,Male,High,Masters_Plus,Native,2.967889746276444
664,27,Female,Medium,Masters_Plus,ESL,3.0597705512597964
665,22,Male,Low,Secondary,Native,2.918422865464617
666,22,Male,Medium,Masters_Plus,Bilingual,3.066886575033097
667,20,Female,Medium,Below_Secondary,Native,1.9476392934890163
668,29,Female,Medium,Masters_Plus,Native,2.7278015723349798
669,26,Male,High,Secondary,Native,2.9401119740070003
670,21,Male,Medium,Secondary,ESL,2.538967772770376
671,28,Female,High,Secondary,ESL,2.051342611016823
672,22,Male,Low,Secondary,Native,2.8031351086926533
673,21,Male,Low,Secondary,Native,4.0
674,22,Male,Medium,Masters_Plus,Native,2.306139994331201
675,24,Female,High,Masters_Plus,Native,2.71464398160018
676,26,Male,High,Below_Secondary,Bilingual,3.5568312748497233
677,24,Non-binary,Medium,Below_Secondary,Native,3.863874601941982
678,30,Female,Medium,Masters_Plus,Bilingual,2.450026238443434
679,22,Non-binary,Medium,Secondary,Bilingual,3.3787691883716438
680,27,Female,High,Secondary,Native,3.2747511578036503
681,27,Male,High,Bachelors,Bilingual,2.496203370737234
682,24,Male,Medium,Secondary,Native,3.1749753829209464
683,27,Male,Medium,Secondary,Native,2.6961570700734656
684,22,Male,Low,Bachelors,Bilingual,2.4239339995517284
685,20,Female,Medium,Bachelors,Native,3.8314393017462187
686,24,Male,Medium,Below_Secondary,Native,3.1895990860329038
687,30,Male,Low,Masters_Plus,ESL,1.7909201212952977
688,28,Male,High,Bachelors,Native,2.723367135869593
689,28,Female,Medium,Secondary,Native,2.4883068910263493
690,19,Male,High,Secondary,Bilingual,2.6736117596120597
691,29,Male,Medium,Below_Secondary,Native,3.1095740972445203
692,26,Male,Medium,Secondary,ESL,2.976043186349342
693,27,Female,Medium,Below_Secondary,Native,3.660445238722307
694,27,Female,Low,Secondary,Native,3.5331102292248024
695,29,Male,Medium,Below_Secondary,Bilingual,2.0716612773248144
696,18,Male,Medium,Bachelors,Native,2.7410117306412327
697,30,Male,Low,Bachelors,Bilingual,1.631927170825435
698,23,Male,Medium,Bachelors,ESL,2.2019877338287985
699,24,Female,Low,Bachelors,Bilingual,1.5426481688417304
700,30,Female,Medium,Masters_Plus,Native,1.8592028661038504
701,25,Male,Low,Bachelors,Native,3.640061838229471
702,27,Female,Medium,Secondary,ESL,3.251625109719068
703,26,Male,Medium,Secondary,Native,3.170235951022647
704,19,Female,Medium,Masters_Plus,Bilingual,3.5052026277752066
705,28,Female,High,Below_Secondary,Native,3.167623580043877
706,27,Male,Medium,Secondary,Native,2.74913585825673
707,19,Female,Medium,Bachelors,Native,2.4463964451470024
708,22,Male,Low,Bachelors,ESL,3.8173891676984324
709,30,Male,Medium,Bachelors,Native,3.583831339252015
710,22,Male,High,Secondary,Native,2.6683226451874678
711,23,Male,Medium,Below_Secondary,ESL,3.258317890388521
712,20,Female,Low,Masters_Plus,Native,1.1254389466099903
713,25,Female,Medium,Below_Secondary,Bilingual,3.288539568744283
714,30,Female,Medium,Below_Secondary,Native,2.499526420121859
715,18,Female,Medium,Secondary,ESL,4.0
716,23,Female,Medium,Bachelors,Native,3.4903737212042474
717,21,Male,Low,Bachelors,Bilingual,1.6163896455710045
718,18,Female,High,Masters_Plus,Native,2.3732200620701804
719,24,Male,Medium,Below_Secondary,Native,2.836348374303458
720,26,Female,Low,Secondary,Native,2.7745368057971795
721,30,Female,Medium,Secondary,ESL,2.7474365627197357
722,21,Male,Low,Masters_Plus,Native,3.390839037073671
723,21,Female,Low,Secondary,Bilingual,2.47553335741423
724,23,Female,Medium,Below_Secondary,Native,2.756601231997864
725,29,Female,Medium,Bachelors,Native,3.7156432597790037
726,20,Male,High,Secondary,Native,3.7253316538878476
727,30,Male,High,Bachelors,Bilingual,3.3866429413408943
728,29,Male,Medium,Masters_Plus,Bilingual,2.5901637393849075
729,23,Male,Low,Secondary,ESL,2.375605021835085
730,24,Male,Medium,Secondary,ESL,2.775223683217315
731,28,Female,Medium,Secondary,Native,2.8170710415851357
732,27,Male,Medium,Secondary,Bilingual,2.7788029123413382
733,27,Female,Low,Below_Secondary,Native,3.133777344219788
734,20,Female,Medium,Bachelors,ESL,3.0163997889579948
735,24,Female,Medium,Secondary,Native,2.9913443750723117
736,20,Male,Medium,Masters_Plus,Bilingual,2.5199535983681365
737,30,Female,High,Secondary,Native,2.0806376916602236
738,30,Female,Medium,Secondary,Native,3.2167852708891918
739,19,Male,Low,Secondary,Native,2.8364146618799277
740,29,Male,Medium,Bachelors,Native,3.0452862244777816
741,27,Female,Medium,Secondary,Native,3.062033400930803
742,21,Male,Low,Bachelors,Bilingual,1.583912146614523
743,29,Male,Low,Bachelors,Bilingual,3.8329066993974386
744,25,Male,Low,Masters_Plus,Native,2.4609385538210904
745,30,Male,Low,Bachelors,Native,3.624366742132704
746,26,Female,Medium,Below_Secondary,Native,3.054793752011527
747,24,Male,High,Bachelors,ESL,2.1528574851808764
748,18,Female,Medium,Masters_Plus,Native,2.3754168575294297
749,20,Female,Medium,Masters_Plus,Native,2.386526370722427
750,30,Female,Medium,Below_Secondary,Native,2.421034003524049
751,29,Female,Medium,Bachelors,Native,1.7383865375180174
752,26,Female,Low,Secondary,Native,2.320922850230895
753,29,Male,Medium,Secondary,Native,3.3804291045984742
754,18,Female,Medium,Bachelors,Native,3.441853360729507
755,26,Female,Low,Masters_Plus,Native,2.394245285974826
756,25,Female,Medium,Bachelors,Native,1.6762792630996108
757,18,Female,Medium,Masters_Plus,Native,3.1785510608858396
758,23,Male,Medium,Below_Secondary,Native,2.152757156566892
759,22,Male,Low,Below_Secondary,Native,2.1995838914105623
760,23,Female,Medium,Bachelors,Native,2.6302996501561813
761,27,Male,Medium,Secondary,ESL,2.5741186791347155
762,29,Female,Medium,Masters_Plus,Native,2.32614765595135
763,30,Male,Low,Secondary,Bilingual,2.3803619368107647
764,30,Male,Medium,Secondary,Native,2.498836177285389
765,30,Male,Low,Bachelors,Native,2.371607371721559
766,22,Male,Medium,Secondary,Native,2.4093478488720224
767,23,Female,Medium,Masters_Plus,Native,2.6165620268078236
768,22,Male,Low,Secondary,Native,3.01201438867378
769,28,Non-binary,Low,Secondary,ESL,2.9494316382044135
770,29,Female,Medium,Bachelors,ESL,2.4746976681841097
771,22,Male,Medium,Secondary,Native,2.609983999765436
772,21,Female,Low,Bachelors,Native,3.6066094500555397
773,20,Female,Medium,Below_Secondary,Native,3.391980262045753
774,20,Female,Medium,Secondary,Native,3.128930851315327
775,21,Male,Medium,Masters_Plus,ESL,1.7372008971655675
776,26,Female,Low,Bachelors,Native,2.864230317911997
777,19,Female,Medium,Secondary,ESL,2.3947165928506053
778,26,Male,Medium,Bachelors,Native,2.2260932127302198
779,18,Male,High,Masters_Plus,Native,2.5841869982800807
780,18,Female,Medium,Secondary,Native,3.4282450370613797
781,22,Male,Low,Below_Secondary,Bilingual,3.3329666149931825
782,23,Female,Medium,Bachelors,Native,2.428291504404354
783,23,Male,Medium,Below_Secondary,Native,2.8507721937469936
784,20,Female,Medium,Secondary,Native,2.547063979986727
785,24,Female,High,Masters_Plus,Native,2.655960089359273
786,26,Male,Medium,Below_Secondary,Native,3.3985335351311194
787,28,Male,Low,Bachelors,Native,2.762107001615401
788,29,Female,Medium,Bachelors,Bilingual,1.7456881261461628
789,27,Female,Low,Bachelors,Bilingual,2.8832137749172193
790,25,Female,Medium,Bachelors,Native,3.8898212872157343
791,23,Male,Medium,Secondary,Bilingual,2.380000756147701
792,29,Male,Medium,Below_Secondary,Native,3.72912554330454
793,25,Male,Medium,Below_Secondary,Bilingual,3.170478892304288
794,29,Female,Medium,Bachelors,Native,3.5057562053937876
795,22,Male,Medium,Secondary,Native,3.3252652326216134
796,25,Male,Medium,Below_Secondary,Native,2.9066768376589227
797,27,Female,Medium,Masters_Plus,Bilingual,2.4320533131464006
798,29,Female,Medium,Masters_Plus,Native,2.9054045992236195
799,21,Male,Low,Secondary,Native,2.9399091705885754
800,27,Male,Low,Below_Secondary,Native,3.3829357681275827
801,25,Female,Low,Bachelors,Native,1.4493938464871505
802,27,Female,Low,Bachelors,Bilingual,1.9420778559907506
803,29,Male,Medium,Below_Secondary,Native,2.9417819942418495
804,19,Female,High,Below_Secondary,ESL,2.999638294654322
805,29,Female,Medium,Bachelors,Native,2.279664634955287
806,29,Male,Low,Masters_Plus,Native,3.014366748258043
807,22,Male,Medium,Bachelors,Bilingual,3.2070134259433796
808,26,Female,Medium,Secondary,Bilingual,2.6831746598589272
