StudentID,TotalLogins,ForumPosts,AssignmentViews,QuizAttempts,ResourceAccessCount,NAssessments
3781,37,8,12,3,26,16
3782,33,9,15,5,22,16
3783,40,11,19,8,33,16
3784,40,11,18,9,30,16
3785,44,7,14,5,22,16
3786,31,9,11,5,22,16
3787,44,5,16,8,25,16
3788,44,8,19,7,27,16
3789,40,3,18,7,39,16
3790,33,13,20,5,28,16
3791,28,7,21,4,20,16
3792,39,11,24,5,36,16
3793,37,5,12,3,23,16
3794,44,4,12,2,23,16
3795,43,8,19,8,18,16
3796,43,7,18,7,25,16
3797,34,9,17,6,20,16
3798,49,10,24,7,30,16
3799,38,8,13,10,28,16
3800,41,5,10,6,22,16
3801,44,8,15,2,18,16
3802,33,6,15,3,32,16
3803,46,5,18,6,30,16
3804,40,6,16,6,21,16
3805,39,11,17,4,19,16
3806,42,11,11,6,20,16
3807,46,15,12,10,29,16
3808,40,6,13,3,18,16
3809,51,6,15,4,36,16
3810,42,9,15,6,25,16
3811,38,7,22,8,20,16
3812,51,11,22,5,19,16
3813,45,4,21,3,23,16
3814,38,10,18,8,21,16
3815,40,8,12,4,38,16
3816,47,5,17,5,25,16
3817,40,8,16,6,29,16
3818,40,12,18,8,26,16
3819,34,4,17,3,19,16
3820,38,10,25,5,31,16
3821,35,12,9,8,26,16
3822,33,9,24,6,20,16
3823,37,7,24,7,26,16
3824,37,6,12,6,21,16
3825,49,6,21,11,26,16
3826,38,6,19,4,27,16
3827,45,8,25,3,20,16
3828,45,11,14,3,20,16
3829,31,16,20,5,25,16
3830,28,10,13,6,25,16
3831,34,7,17,5,19,16
3832,38,9,15,6,26,16
3833,38,3,10,3,22,16
3834,33,9,23,13,21,16
3835,39,4,12,9,18,16
3836,43,4,22,7,17,16
3837,55,5,17,4,33,16
3838,31,6,20,8,26,16
3839,45,7,19,5,24,16
3840,44,6,18,10,24,16
3841,32,9,19,5,25,16
3842,34,6,17,8,28,16
3843,39,4,12,6,23,16
3844,27,6,22,5,23,16
3845,39,9,12,10,26,16
3846,39,14,19,6,27,16
3847,40,9,23,6,24,16
3848,42,10,21,3,25,16
3849,49,7,17,4,25,16
3850,33,6,16,4,31,16
3851,35,8,14,4,25,16
3852,43,13,14,6,23,16
3853,34,5,21,8,23,16
3854,45,4,18,5,15,16
3855,37,8,19,14,22,16
3856,34,11,21,9,27,16
3857,45,4,12,10,37,16
3858,49,6,13,7,24,16
3859,51,7,17,6,32,16
3860,45,7,19,4,29,16
3861,47,6,15,8,33,16
3862,32,11,30,7,25,16
3863,45,7,18,4,33,16
3864,33,8,26,7,20,16
3865,37,4,15,7,24,16
3866,41,7,6,8,27,16
3867,42,3,21,7,34,16
3868,47,7,20,10,22,16
3869,30,10,18,5,21,16
3870,38,9,18,7,31,16
3871,42,6,18,3,30,16
3872,46,4,11,5,24,16
3873,38,5,18,8,24,16
3874,32,4,21,5,32,16
3875,39,7,12,4,28,16
3876,37,7,20,10,33,16
3877,23,16,20,7,26,16
3878,36,6,16,9,21,16
3879,41,4,13,6,27,16
3880,38,11,19,6,27,16
3881,36,6,22,9,26,16
3882,37,12,21,4,19,16
3883,41,11,19,12,28,16
3884,49,11,22,5,31,16
3885,41,9,26,5,28,16
3886,45,16,26,8,28,16
3887,39,12,14,8,28,16
3888,34,13,11,8,31,16
3889,44,7,21,4,25,16
3890,45,8,22,3,21,16
3891,35,6,21,4,15,16
3892,30,9,11,6,21,16
3893,36,10,24,5,32,16
3894,33,7,12,4,26,16
3895,45,11,18,4,22,16
3896,37,5,22,6,20,16
3897,34,5,14,8,33,16
3898,37,11,17,3,21,16
3899,40,5,16,3,25,16
3900,37,7,19,8,19,16
3901,41,8,25,4,24,16
3902,45,10,8,5,24,16
3903,40,13,15,6,29,16
3904,35,8,17,7,18,16
3905,36,3,12,3,34,16
3906,54,3,19,5,26,16
3907,29,11,22,4,27,16
3908,40,9,25,8,34,16
3909,37,8,18,5,32,16
3910,35,5,17,8,29,16
3911,29,12,14,1,25,16
3912,41,8,9,2,25,16
3913,34,6,8,8,30,16
3914,40,13,30,6,23,16
3915,58,11,19,5,29,16
3916,38,7,12,8,22,16
3917,46,7,20,11,26,16
3918,42,2,19,6,28,16
3919,48,5,19,11,22,16
3920,37,9,22,9,18,16
3921,32,5,17,6,16,16
3922,44,7,9,4,31,16
3923,55,6,17,3,28,16
3924,39,6,19,3,25,16
3925,45,4,13,3,22,16
3926,29,7,18,6,33,16
3927,52,5,11,5,21,16
3928,52,7,20,6,30,16
3929,43,9,23,6,21,16
3930,29,5,20,9,25,16
3931,41,7,23,9,28,16
3932,41,8,24,4,30,16
3933,42,5,17,9,26,16
3934,33,8,25,4,25,16
3935,37,9,21,8,24,16
3936,34,9,15,9,35,16
3937,39,16,25,10,34,16
3938,43,4,14,4,25,16
3939,54,8,19,8,29,16
3940,50,4,20,8,22,16
3941,33,11,8,7,29,16
3942,41,5,23,4,25,16
3943,41,10,16,7,31,16
3944,31,6,16,5,32,16
3945,33,9,24,6,23,16
3946,42,9,13,7,24,16
3947,36,7,15,9,30,16
3948,38,12,15,6,35,16
3949,49,10,12,6,34,16
3950,41,5,23,5,24,16
3951,38,9,19,8,21,16
3952,25,3,17,8,27,16
3953,41,6,16,4,27,16
3954,40,4,12,6,21,16
3955,28,11,17,7,18,16
3956,44,7,17,8,23,16
3957,44,8,15,3,22,16
3958,30,6,21,7,16,16
3959,43,7,11,7,15,16
3960,40,7,17,8,25,16
3961,43,14,13,6,34,16
3962,43,4,17,4,15,16
3963,46,11,15,7,27,16
3964,37,1,13,2,30,16
3965,35,8,19,7,31,16
3966,32,4,15,2,19,16
3967,25,12,15,10,24,16
3968,48,9,13,5,29,16
3969,41,6,16,9,19,16
3970,50,9,20,9,25,16
3971,39,9,14,7,35,16
3972,45,8,24,1,23,16
3973,38,9,17,7,31,16
3974,32,6,17,3,22,16
3975,36,12,23,5,26,16
3976,42,6,16,10,30,16
3977,35,12,18,7,23,16
3978,36,12,21,5,25,16
3979,51,8,20,12,26,16
3980,36,7,15,6,29,16
3981,37,6,21,5,20,16
3982,47,11,25,7,23,16
3983,38,7,16,6,23,16
3984,49,7,19,8,18,16
3985,43,10,18,2,33,16
3986,51,5,17,7,31,16
3987,27,4,24,2,25,16
3988,48,3,14,5,23,16
3989,41,8,16,6,27,16
3990,51,10,23,5,16,16
3991,47,6,22,6,25,16
3992,44,9,15,11,29,16
3993,34,6,17,9,23,16
3994,60,9,24,3,18,16
3995,44,7,15,7,16,16
3996,44,6,20,12,25,16
3997,45,7,16,8,21,16
3998,41,4,17,2,26,16
3999,45,9,14,5,22,16
4000,41,8,13,5,32,16
4001,40,5,13,5,29,16
4002,39,8,15,8,22,16
4003,41,13,11,8,22,16
4004,44,7,21,6,17,16
4005,28,10,18,3,22,16
4006,38,11,20,5,31,16
4007,47,8,13,3,23,16
4008,39,6,15,3,16,16
4009,45,6,18,4,30,16
4010,41,13,12,7,26,16
4011,31,9,21,6,19,16
4012,36,6,23,8,14,16
4013,55,6,19,4,27,16
4014,39,9,19,6,32,16
4015,52,8,21,7,22,16
4016,33,6,11,8,30,16
4017,32,8,17,8,28,16
4018,50,11,20,7,23,16
4019,33,9,21,6,27,16
4020,45,5,12,6,28,16
4021,28,9,22,6,22,16
4022,35,11,23,2,23,16
4023,38,8,19,12,26,16
4024,37,3,18,6,25,16
4025,32,3,23,5,23,16
4026,32,4,29,8,26,16
4027,40,10,26,9,32,16
4028,34,7,22,7,29,16
4029,43,12,23,11,16,16
4030,41,5,19,5,23,16
4031,46,8,21,10,21,16
4032,41,10,14,1,23,16
4033,35,5,13,6,29,16
4034,38,6,9,6,24,16
4035,47,2,11,6,15,16
4036,51,10,21,4,31,16
4037,32,5,7,2,26,16
4038,46,7,18,9,32,16
4039,43,9,16,6,27,16
4040,56,7,17,12,21,16
4041,41,7,22,13,25,16
4042,42,6,19,6,20,16
4043,41,9,16,5,20,16
4044,31,14,16,4,22,16
4045,38,12,19,8,20,16
4046,37,5,18,4,25,16
4047,39,15,13,8,17,16
4048,37,8,14,4,17,16
4049,39,12,16,3,24,16
4050,33,9,23,10,19,16
4051,37,5,16,5,26,16
4052,39,6,19,4,24,16
4053,36,10,15,11,25,16
4054,46,7,11,2,22,16
4055,40,9,15,9,16,16
4056,46,12,18,7,27,16
4057,37,7,13,8,33,16
4058,40,10,12,10,17,16
4059,40,7,10,5,36,16
4060,45,8,19,3,42,16
4061,39,7,19,4,28,16
4062,33,5,16,7,20,16
4063,35,5,17,5,29,16
4064,45,9,14,6,31,16
4065,39,4,14,7,19,16
4066,46,5,23,7,16,16
4067,36,7,18,9,18,16
4068,42,5,23,4,20,16
4069,47,15,25,6,31,16
4070,42,9,27,8,20,16
4071,38,11,19,2,20,16
4072,46,8,16,3,26,16
4073,34,9,14,8,17,16
4074,38,9,19,5,15,16
4075,39,12,21,6,29,16
4076,39,7,22,9,32,16
4077,44,7,23,4,14,16
4078,40,7,18,3,34,16
4079,45,9,17,2,30,16
4080,40,4,24,4,20,16
4081,45,7,14,7,19,16
4082,33,5,28,6,23,16
4083,29,7,25,6,24,16
4084,32,2,25,7,26,16
4085,25,9,22,2,26,16
4086,39,12,25,4,22,16
4087,34,11,19,4,29,16
4088,43,5,13,5,19,16
4089,43,12,15,5,31,16
4090,44,8,21,4,31,16
4091,37,8,17,6,22,16
4092,41,10,15,5,29,16
4093,53,7,13,3,24,16
4094,42,8,12,2,16,16
4095,50,9,16,7,26,16
4096,45,9,17,5,21,16
4097,36,6,22,8,20,16
4098,36,6,20,9,24,16
4099,35,8,22,7,20,16
4100,33,8,15,8,26,16
4101,47,13,17,6,26,16
4102,42,7,16,6,30,16
4103,44,6,22,3,27,16
4104,37,2,19,8,21,16
4105,49,9,18,8,24,16
4106,41,7,18,9,38,16
4107,29,8,20,12,19,16
4108,36,8,14,5,20,16
4109,41,6,21,6,29,16
4110,41,8,13,3,26,16
4111,30,9,16,4,18,16
4112,37,4,17,5,28,16
4113,32,16,14,5,21,16
4114,35,11,19,4,27,16
4115,41,7,23,6,22,16
4116,43,5,18,4,23,16
4117,45,10,23,10,29,16
4118,40,9,20,8,23,16
4119,41,5,23,9,32,16
4120,31,6,22,4,22,16
4121,40,8,11,8,18,16
4122,37,8,17,5,23,16
4123,43,10,20,4,33,16
4124,38,6,15,10,30,16
4125,45,12,19,6,20,16
4126,49,7,18,5,26,16
4127,41,2,20,6,29,16
4128,40,9,19,4,35,16
4129,38,6,12,3,26,16
4130,52,11,20,4,25,16
4131,44,11,22,3,23,16
4132,41,6,15,5,26,16
4133,46,8,29,7,25,16
4134,45,4,15,5,18,16
4135,32,5,13,5,20,16
4136,41,7,16,6,26,16
4137,37,6,17,3,22,16
4138,31,10,20,5,20,16
4139,50,5,22,9,22,16
4140,40,7,26,4,27,16
4141,38,7,22,5,18,16
4142,35,6,12,4,29,16
4143,42,8,25,6,25,16
4144,33,11,14,6,15,16
4145,47,10,17,4,19,16
4146,35,10,19,3,29,16
4147,37,9,11,5,30,16
4148,57,12,17,3,30,16
4149,60,9,19,9,26,16
4150,45,5,16,6,27,16
4151,45,7,19,4,22,16
4152,27,8,24,8,17,16
4153,43,6,25,3,30,16
4154,46,6,13,4,21,16
4155,30,8,14,6,24,16
4156,50,8,22,5,25,16
4157,38,9,10,5,16,16
4158,39,6,15,8,22,16
4159,52,7,16,1,32,16
4160,41,9,23,4,33,16
4161,41,9,17,7,23,16
4162,39,9,28,11,39,16
4163,38,9,15,7,22,16
4164,47,4,14,4,19,16
4165,59,14,16,6,21,16
4166,53,6,18,7,21,16
4167,33,2,20,5,16,16
4168,44,8,18,7,33,16
4169,32,10,21,6,17,16
4170,36,10,21,6,27,16
4171,47,7,20,7,28,16
4172,41,9,9,8,23,16
4173,36,9,16,5,28,16
4174,38,10,16,7,33,16
4175,30,6,20,9,27,16
4176,43,9,22,8,25,16
4177,38,8,17,6,28,16
4178,38,11,23,13,25,16
4179,34,10,13,5,25,16
4180,42,14,23,4,27,16
4181,30,1,23,7,23,16
4182,33,9,22,3,26,16
4183,44,12,22,6,16,16
4184,42,9,12,5,26,16
4185,41,8,17,10,22,16
4186,49,11,16,3,18,16
4187,38,11,29,5,17,16
4188,33,4,9,5,32,16
4189,42,7,17,3,25,16
4190,45,7,18,4,21,16
4191,32,9,19,5,23,16
4192,33,13,24,4,27,16
4193,39,10,14,6,30,16
4194,42,6,25,10,22,16
4195,44,12,17,9,29,16
4196,48,10,17,6,31,16
4197,35,11,19,3,23,16
4198,46,8,13,5,28,16
4199,35,6,17,7,32,16
4200,29,8,18,3,25,16
4201,43,5,20,9,16,16
4202,38,7,20,3,34,16
4203,45,9,13,4,28,16
4204,25,7,20,7,24,16
4205,39,10,17,6,29,16
4206,44,8,14,4,27,16
4207,36,12,21,5,19,16
4208,43,9,16,3,21,16
4209,46,4,17,4,20,16
4210,40,9,12,6,29,16
4211,42,10,24,5,22,16
4212,37,5,13,5,30,16
4213,42,9,23,5,24,16
4214,45,10,23,5,16,16
4215,40,8,17,7,17,16
4216,35,12,20,3,23,16
4217,34,3,20,6,21,16
4218,55,8,15,3,17,16
4219,31,7,25,6,29,16
4220,30,9,25,4,21,16
4221,48,7,13,6,21,16
4222,53,10,16,7,17,16
4223,39,5,14,5,23,16
4224,37,7,23,6,15,16
4225,32,7,15,4,29,16
4226,44,7,18,10,18,16
4227,44,4,19,4,24,16
4228,32,10,18,5,19,16
4229,41,7,18,6,27,16
4230,34,7,15,6,28,16
4231,46,13,26,7,32,16
4232,42,11,12,1,29,16
4233,36,10,15,3,21,16
4234,34,2,13,8,23,16
4235,60,7,12,5,22,16
4236,31,4,19,4,22,16
4237,37,11,13,6,27,16
4238,32,2,18,9,22,16
4239,40,9,14,5,25,16
4240,40,5,21,8,22,16
4241,39,8,17,5,24,16
4242,44,2,22,10,25,16
4243,36,7,16,3,26,16
4244,40,12,15,5,23,16
4245,38,10,21,9,25,16
4246,44,3,15,8,21,16
4247,44,8,20,5,27,16
4248,49,12,23,7,26,16
4249,39,8,19,8,28,16
4250,44,12,21,4,24,16
4251,49,7,16,8,25,16
4252,47,4,29,10,22,16
4253,38,9,18,3,18,16
4254,36,5,16,8,25,16
4255,35,6,20,4,23,16
4256,38,10,19,6,21,16
4257,38,7,15,5,23,16
4258,42,7,16,4,19,16
4259,35,11,18,7,23,16
4260,47,9,22,11,24,16
4261,42,3,12,5,35,16
4262,30,9,14,4,19,16
4263,37,4,18,5,35,16
4264,46,11,18,5,24,16
4265,34,7,15,5,29,16
4266,57,3,18,2,30,16
4267,34,6,22,3,22,16
4268,45,8,21,3,26,16
4269,43,10,17,8,20,16
4270,49,10,18,8,20,16
4271,40,10,14,9,31,16
4272,36,6,11,9,36,16
4273,51,7,22,5,30,16
4274,46,9,15,11,20,16
4275,45,6,18,1,27,16
4276,41,12,21,4,23,16
4277,35,10,22,5,21,16
4278,29,3,18,3,20,16
4279,41,9,19,9,19,16
4280,37,6,27,4,25,16
4281,50,9,22,6,20,16
4282,29,9,19,6,17,16
4283,31,9,20,7,22,16
4284,42,14,19,2,19,16
4285,33,4,26,8,31,16
4286,35,9,15,5,25,16
4287,45,10,14,5,21,16
4288,36,5,13,5,15,16
4289,29,6,24,8,25,16
4290,43,9,16,9,34,16
4291,33,10,23,4,27,16
4292,37,5,19,6,18,16
4293,45,11,17,7,27,16
4294,47,8,18,9,19,16
4295,30,6,16,4,25,16
4296,33,20,25,7,20,16
4297,40,8,22,5,25,16
4298,46,11,16,4,33,16
4299,43,7,19,7,28,16
4300,37,10,15,5,25,16
4301,43,8,20,1,22,16
4302,38,13,18,7,27,16
4303,48,11,17,5,21,16
4304,37,5,23,7,36,16
4305,28,11,20,4,28,16
4306,47,7,18,10,23,16
4307,43,7,17,5,19,16
4308,33,7,13,6,26,16
4309,44,6,27,6,27,16
4310,45,8,17,6,21,16
4311,43,8,16,4,23,16
4312,31,6,13,8,29,16
4313,36,7,16,11,33,16
4314,44,13,25,5,34,16
4315,41,3,21,7,33,16
4316,31,7,22,5,29,16
4317,41,5,21,3,18,16
4318,43,9,27,9,20,16
4319,43,6,15,8,25,16
4320,42,11,18,10,19,16
4321,44,5,13,5,22,16
4322,36,9,19,8,25,16
4323,35,10,17,1,19,16
4324,39,3,15,12,28,16
4325,35,6,19,9,33,16
4326,39,9,14,7,23,16
4327,31,9,18,9,27,16
4328,36,5,24,3,21,16
4329,39,10,20,9,21,16
4330,22,8,19,14,29,16
4331,39,7,25,5,20,16
4332,38,8,17,6,39,16
4333,46,5,19,8,19,16
4334,46,8,23,8,28,16
4335,50,7,19,8,26,16
4336,33,12,14,7,23,16
4337,49,9,16,4,27,16
4338,50,10,17,7,26,16
4339,43,3,22,9,25,16
4340,56,10,10,7,29,16
4341,35,1,21,3,26,16
4342,46,8,20,6,24,16
4343,40,4,12,5,24,16
4344,43,9,17,5,18,16
4345,41,9,21,7,27,16
4346,33,5,19,4,44,16
4347,40,11,18,4,27,16
4348,43,8,25,7,18,16
4349,41,14,11,7,24,16
4350,36,9,19,5,13,16
4351,34,10,26,8,27,16
4352,41,8,24,7,27,16
4353,44,7,22,9,30,16
4354,43,11,17,2,29,16
4355,45,4,18,2,19,16
4356,34,8,21,4,32,16
4357,31,5,15,4,28,16
4358,37,7,14,4,20,16
4359,41,5,17,2,24,16
4360,43,10,15,7,33,16
4361,35,14,27,5,26,16
4362,42,6,13,4,27,16
4363,35,8,16,6,20,16
4364,38,7,19,5,27,16
4365,30,9,28,7,19,16
4366,39,8,18,12,25,16
4367,46,5,20,1,28,16
4368,42,6,16,6,13,16
4369,41,5,16,1,30,16
4370,43,7,11,4,26,16
4371,47,4,14,6,22,16
4372,35,6,26,4,29,16
4373,46,6,13,10,28,16
4374,44,7,20,5,30,16
4375,40,7,18,5,18,16
4376,43,12,13,7,28,16
4377,54,9,17,5,19,16
4378,47,6,17,5,25,16
4379,47,13,14,8,28,16
4380,43,7,20,8,23,16
4381,41,8,14,3,27,16
4382,36,12,10,5,25,16
4383,31,8,18,7,29,16
4384,36,6,19,7,24,16
4385,34,7,14,5,34,16
4386,46,4,12,3,29,16
4387,49,10,21,5,17,16
4388,28,7,19,3,26,16
4389,40,8,19,3,16,16
4390,42,9,11,5,19,16
4391,37,5,11,6,28,16
4392,39,12,23,5,23,16
4393,44,6,18,7,40,16
4394,39,3,20,2,19,16
4395,38,8,14,3,20,16
4396,33,11,23,8,24,16
4397,45,7,16,7,23,16
4398,40,4,22,5,23,16
4399,35,7,17,6,30,16
4400,38,5,21,7,22,16
4401,33,8,20,2,22,16
4402,44,3,22,7,27,16
4403,43,9,18,3,23,16
4404,44,12,22,3,22,16
4405,36,11,18,5,25,16
4406,45,7,17,6,16,16
4407,44,8,13,5,30,16
4408,31,13,16,3,31,16
4409,35,15,17,8,24,16
4410,42,11,15,6,34,16
4411,34,11,14,6,30,16
4412,40,7,18,6,27,16
4413,40,8,21,10,24,16
4414,46,9,23,4,29,16
4415,51,11,19,5,26,16
4416,40,6,15,9,28,16
4417,40,11,18,8,32,16
4418,36,7,19,3,30,16
4419,42,8,19,4,22,16
4420,44,4,18,5,28,16
4421,39,10,17,6,25,16
4422,42,7,14,7,27,16
4423,36,6,16,7,22,16
4424,36,11,14,6,36,16
4425,41,3,16,10,27,16
4426,37,10,9,4,29,16
4427,38,9,28,3,28,16
4428,37,5,19,5,23,16
4429,43,5,19,6,21,16
4430,46,7,27,6,18,16
4431,49,6,11,6,26,16
4432,33,11,16,9,27,16
4433,44,8,18,8,22,16
4434,41,9,16,3,26,16
4435,46,8,13,4,23,16
4436,37,5,15,6,29,16
4437,37,9,13,5,31,16
4438,36,5,22,7,30,16
4439,33,8,16,2,26,16
4440,44,10,14,5,24,16
4441,46,2,21,5,25,16
4442,47,6,20,2,23,16
4443,46,8,17,6,18,16
4444,39,16,26,4,32,16
4445,40,6,25,5,31,16
4446,41,10,16,9,25,16
4447,39,8,19,5,26,16
4448,34,10,23,6,26,16
4449,43,7,25,9,28,16
4450,44,12,9,2,30,16
4451,38,8,23,9,31,16
4452,34,8,23,1,21,16
4453,36,4,19,5,20,16
4454,34,7,10,8,31,16
4455,50,7,25,6,31,16
4456,46,9,21,4,30,16
4457,34,9,20,1,27,16
4458,50,8,18,3,27,16
4459,34,10,30,5,27,16
4460,38,16,17,5,27,16
4461,34,8,14,3,23,16
4462,37,9,13,4,26,16
4463,45,6,21,9,28,16
4464,39,8,20,5,21,16
4465,43,10,19,4,21,16
4466,29,4,13,6,29,16
4467,33,11,19,3,23,16
4468,47,11,21,5,26,16
4469,37,6,11,3,32,16
4470,59,10,22,5,30,16
4471,45,13,27,3,21,16
4472,32,15,25,8,27,16
4473,38,7,16,5,25,16
4474,45,5,11,6,17,16
4475,33,13,21,8,22,16
4476,34,8,19,6,29,16
4477,47,6,13,7,22,16
4478,32,9,11,2,17,16
4479,35,10,9,6,27,16
4480,45,7,17,6,19,16
4481,55,10,17,5,25,16
4482,30,11,20,7,25,16
4483,35,3,24,5,31,16
4484,41,8,20,5,32,16
4485,42,13,13,3,28,16
4486,42,7,22,6,16,16
4487,40,4,19,3,25,16
4488,38,6,19,8,17,16
4489,43,7,12,8,24,16
4490,46,4,18,2,24,16
4491,47,11,19,7,26,16
4492,48,8,14,6,27,16
4493,46,6,22,3,25,16
4494,34,5,22,2,23,16
4495,38,10,27,5,34,16
4496,33,10,20,1,26,16
4497,45,6,17,5,27,16
4498,40,10,23,6,26,16
4499,43,10,17,2,23,16
4500,35,12,22,6,25,16
4501,42,11,17,8,23,16
4502,32,11,17,3,19,16
4503,28,7,17,8,27,16
4504,43,5,13,1,30,16
4505,37,6,18,6,27,16
4506,32,7,21,11,25,16
4507,40,8,15,7,22,16
4508,50,8,15,3,24,16
4509,39,10,16,7,18,16
4510,38,6,19,7,25,16
4511,49,8,11,10,22,16
4512,49,9,15,10,15,16
4513,50,4,21,6,17,16
4514,44,8,22,5,22,16
4515,30,11,12,3,28,16
4516,41,5,22,9,27,16
4517,45,8,18,3,20,16
4518,38,8,15,6,30,16
4519,49,10,16,8,25,16
4520,44,4,13,4,24,16
4521,43,5,15,5,25,16
4522,43,8,20,3,25,16
4523,47,10,18,7,24,16
4524,47,4,15,8,32,16
4525,45,2,19,8,29,16
4526,37,7,18,5,27,16
4527,42,5,22,7,23,16
4528,38,8,18,4,27,16
4529,38,12,13,3,14,16
4530,35,3,17,11,24,16
4531,47,11,25,4,22,16
4532,43,6,20,6,26,16
4533,39,14,15,7,30,16
4534,41,6,18,9,24,16
4535,39,5,20,6,26,16
4536,36,6,20,6,16,16
4537,54,10,18,10,21,16
4538,31,7,21,6,26,16
4539,41,14,21,6,33,16
4540,43,10,19,3,23,16
4541,43,11,27,3,21,16
4542,43,6,21,7,27,16
4543,45,8,21,5,24,16
4544,38,14,17,12,24,16
4545,55,7,16,1,24,16
4546,44,10,10,7,17,16
4547,42,9,24,4,22,16
4548,32,9,12,6,37,16
4549,35,5,13,7,27,16
4550,37,10,11,5,29,16
4551,42,8,21,9,23,16
4552,47,11,14,8,21,16
4553,48,4,18,3,28,16
4554,54,10,18,4,28,16
4555,44,2,17,9,27,16
4556,46,5,20,2,17,16
4557,34,6,18,13,22,16
4558,32,7,16,5,15,16
4559,45,9,13,12,27,16
4560,26,4,15,6,26,16
4561,32,13,23,6,24,16
4562,36,9,16,7,18,16
4563,37,6,20,7,28,16
4564,48,7,17,3,27,16
4565,34,13,13,7,19,16
4566,42,4,24,8,36,16
4567,37,9,11,4,24,16
4568,48,11,18,2,28,16
4569,44,8,18,7,22,16
4570,46,6,16,10,25,16
4571,39,12,18,4,25,16
4572,45,4,16,5,23,16
4573,36,8,17,5,23,16
4574,29,5,17,4,29,16
4575,44,10,20,13,28,16
4576,38,9,21,8,24,16
4577,38,6,18,3,23,16
4578,37,9,16,6,28,16
4579,28,6,17,4,20,16
4580,52,8,13,6,30,16
4581,48,6,18,8,23,16
4582,44,6,17,9,25,16
4583,42,6,20,6,19,16
4584,35,7,21,5,19,16
4585,39,9,16,7,27,16
4586,43,11,16,8,23,16
4587,35,6,17,7,19,16
4588,56,2,31,13,31,16
4589,31,6,20,9,27,16
4590,52,9,24,2,24,16
4591,41,4,22,11,23,16
4592,36,9,23,5,21,16
4593,31,10,12,9,29,16
4594,34,6,21,6,22,16
4595,45,10,15,5,24,16
4596,38,8,20,10,19,16
4597,40,7,9,8,19,16
4598,47,11,18,7,30,16
4599,32,5,12,7,27,16
4600,46,9,16,5,24,16
4601,37,10,8,6,18,16
4602,34,5,26,4,36,16
4603,41,12,17,7,24,16
4604,40,10,19,10,25,16
4605,40,5,20,6,25,16
4606,34,8,16,8,20,16
4607,38,18,23,3,21,16
4608,46,11,22,4,14,16
4609,37,8,23,5,21,16
4610,56,8,19,7,27,16
4611,39,5,20,6,17,16
4612,39,6,15,5,27,16
4613,45,5,19,13,27,16
4614,51,11,17,4,26,16
4615,39,6,14,9,15,16
4616,29,13,15,7,30,16
4617,40,11,19,5,24,16
4618,36,4,20,7,27,16
4619,42,9,17,4,24,16
4620,34,12,21,6,20,16
4621,38,8,20,8,21,16
4622,39,5,21,5,29,16
4623,40,5,16,5,21,16
4624,33,3,16,4,30,16
4625,42,11,21,9,24,16
4626,45,5,14,7,27,16
4627,34,11,24,6,36,16
4628,43,8,24,7,23,16
4629,35,7,17,6,27,16
4630,35,14,22,4,22,16
4631,37,2,17,5,29,16
4632,45,7,15,6,24,16
4633,39,8,16,6,24,16
4634,46,11,19,2,21,16
4635,46,9,23,11,28,16
4636,53,5,20,5,19,16
4637,44,7,11,4,31,16
4638,42,11,19,2,29,16
4639,27,8,25,2,30,16
4640,41,5,14,4,22,16
4641,37,7,14,5,32,16
4642,54,5,10,5,22,16
4643,41,7,20,3,32,16
4644,41,7,10,1,22,16
4645,34,4,25,6,26,16
4646,43,6,22,9,19,16
4647,41,10,16,7,19,16
4648,45,9,10,5,34,16
4649,39,11,20,6,30,16
4650,39,7,16,12,25,16
4651,44,9,10,8,28,16
4652,34,3,29,3,30,16
4653,38,7,22,3,17,16
4654,43,9,29,8,27,16
4655,38,4,21,6,35,16
4656,21,7,19,9,18,16
4657,28,8,18,6,24,16
4658,36,7,17,8,27,16
4659,44,7,23,6,27,16
4660,46,11,16,8,28,16
4661,57,12,17,5,24,16
4662,29,10,29,2,21,16
4663,43,10,24,7,19,16
4664,52,4,13,5,27,16
4665,37,7,19,6,27,16
4666,34,10,20,8,27,16
4667,33,12,19,7,21,16
4668,35,13,20,2,21,16
4669,43,9,19,6,24,16
4670,29,10,9,5,32,16
4671,44,16,15,7,23,16
4672,38,7,14,1,30,16
4673,46,15,15,7,16,16
4674,47,10,15,9,18,16
4675,47,7,18,10,26,16
4676,42,8,23,7,26,16
4677,26,14,16,7,27,16
4678,44,7,17,8,24,16
4679,41,5,26,8,23,16
4680,54,9,17,4,33,16
4681,31,5,25,5,22,16
4682,41,3,17,8,26,16
4683,30,6,13,6,23,16
4684,38,11,19,2,22,16
4685,48,5,11,6,23,16
4686,42,5,18,1,17,16
4687,30,6,15,8,32,16
4688,30,5,20,4,38,16
4689,43,8,19,7,20,16
4690,42,10,14,8,39,16
4691,37,5,27,2,20,16
4692,34,3,26,3,21,16
4693,40,7,11,3,36,16
4694,36,7,17,11,24,16
4695,50,9,26,5,15,16
4696,42,8,17,3,26,16
4697,44,5,17,6,21,16
4698,44,7,20,7,20,16
4699,35,6,16,5,20,16
4700,50,7,20,5,26,16
4701,48,6,19,5,33,16
4702,42,11,13,5,24,16
4703,54,7,14,6,27,16
4704,38,5,19,6,18,16
4705,41,7,26,5,20,16
4706,34,8,11,4,35,16
4707,55,9,17,3,31,16
4708,27,4,23,7,26,16
4709,42,6,21,3,26,16
